fuente,categoria,subcategoria,producto_tipo,marca,descripcion,presentacion,codigo_barras,precio_referencia,url_fuente,fecha_consulta
METRO,ABARROTES,ACEITES,,Metro,"Aceite Vegetal Metro 900ml","900 ml",2050043186511,5.70,https://www.metro.pe/aceite-vegetal-metro-botella-900-ml-717239/p,2026-09-08
METRO,ABARROTES,ACEITES,,Primor,"Aceite Vegetal Primor Premium Botella 900ml","900 ml",7750243036061,9.30,https://www.metro.pe/aceite-vegetal-primor-premium-botella-900ml-3198/p,2026-09-08
METRO,ABARROTES,ACEITES,,Primor,"Aceite Vegetal Primor Clásico Botella 1.8L","1.8 L",7750243059381,15.50,https://www.metro.pe/aceite-vegetal-primor-cl-sico-botella-1-8l-929686/p,2026-09-08
METRO,ABARROTES,ACEITES,,Maxima,"Aceite Vegetal Máxima 900ml","900 ml",7807910004158,5.50,https://www.metro.pe/aceite-vegetal-maxima-botella-900-ml-717238/p,2026-09-08
METRO,ABARROTES,ACEITES,,Sao,"Aceite de Soya Sao Botella 900ml","900 ml",7773101000257,6.70,https://www.metro.pe/aceite-de-soya-sao-botella-900ml-31484/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Girasol Cuisine & Co 900ml","900 ml",2050044381731,7.40,https://www.metro.pe/aceite-de-girasol-cuisine-co-900ml-952936/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Extra Virgen Cuisine & Co 1L","1 L",7807910041467,47.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-cuisine-co-botella-1-lt-769516/p,2026-09-08
METRO,ABARROTES,ACEITES,,Maxima,"Aceite Vegetal Máxima 900ml","900 ml",2050044351697,5.70,https://www.metro.pe/aceite-vegetal-maxima-900ml-1021461/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite Vegetal Cuisine & Co 900ml","900 ml",6007715022420,6.50,https://www.metro.pe/aceite-vegetal-cuisine-co-900ml-786936/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Extra Virgen Cuisine & Co 500ml","500 ml",7703616292922,24.50,https://www.metro.pe/aceite-de-oliva-extra-virgen-cuisine-co-botella-500-ml-769515-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Extra Virgen 500ml","500 ml",7752414047845,34.90,https://www.metro.pe/aceite-de-oliva-el-olivar-extra-virgen-botella-500-ml-32783/p,2026-09-08
METRO,ABARROTES,ACEITES,,Primor,"Aceite Vegetal Primor Clásico Botella 900ml","900 ml",7750243979214,10.10,https://www.metro.pe/aceite-vegetal-primor-cl-sico-botella-900ml-3201-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Extra Virgen Cuisine & Co 250ml","250 ml",2050044434567,14.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-cuisine-co-250ml-1031908/p,2026-09-08
METRO,ABARROTES,ACEITES,,Maxima,"Aceite Vegetal de Soya Máxima 5L","5 L",7807910042099,31.50,https://www.metro.pe/aceite-vegetal-de-soya-maxima-5l-973623-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,Deleite,"Aceite Vegetal Deleite Premium 900ml","900 ml",7759222002080,7.50,https://www.metro.pe/aceite-vegetal-deleite-premium-x-900-ml/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite De Canola Borges Botella 1 Litro",,8410179010809,11.90,https://www.metro.pe/aceite-de-canola-borges-botella-1-litro-746009/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Extra Virgen Botella 200 ml","200 ml",7752414047852,18.50,https://www.metro.pe/aceite-de-oliva-el-olivar-extra-virgen-botella-200-ml-32782/p,2026-09-08
METRO,ABARROTES,ACEITES,,Pam,"Aceite Vegetal PAM Original Spray 170g","170 g",,26.90,https://www.metro.pe/aceite-vegetal-pam-original-spray-170g-59484001/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Filippo Berio","Aceite de Oliva Filippo Berio Extra Virgen 500ml","500 ml",8002210500204,32.90,https://www.metro.pe/aceite-de-oliva-filippo-berio-extra-virgen-500ml-336046-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Extra Virgen Carbonell Botella 1 Lt","1 Lt",8410010800859,59.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-carbonell-botella-1-lt-39846/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite de Oliva La Española Extra Virgen Botella 1 L Aceite de Oliva La Española Extra Virgen Botella 1L","1 L",8410660101498,49.90,https://www.metro.pe/aceite-de-oliva-la-espanola-extra-virgen-botella-1-l-35315/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Extra Virgen Cuisine & Co 2L","2 L",2050044434581,84.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-cuisine-co-2l-1031909/p,2026-09-08
METRO,ABARROTES,ACEITES,,Metro,"Aceite Vegetal Metro 5L ACEITE VEGETAL METRO X 5L","5 L",2050044483206,32.50,https://www.metro.pe/aceite-vegetal-metro-5l-1029868/p,2026-09-08
METRO,ABARROTES,ACEITES,,Dgussto,"Aceite de Girasol Mucho Gussto 900ml","900 ml",7790070231536,7.80,https://www.metro.pe/aceite-de-girasol-mucho-gussto-900ml-1016748/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Filippo Berio","Aceite de Oliva Extra Virgen Filippo Berio 750ml","750 ml",8002210560000,49.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-filippo-berio-750ml-1014186/p,2026-09-08
METRO,ABARROTES,ACEITES,,"De La Nona","Aceite de Ajonjolí Bárcidda 270ml","270 ml",6939945111318,14.20,https://www.metro.pe/aceite-de-ajonjoli-barcidda-270ml-992437/p,2026-09-08
METRO,ABARROTES,ACEITES,,Costeño,"Aceite de Soya Costeño 900ml","900 ml",7755139003233,7.20,https://www.metro.pe/aceite-de-soya-costeno-900ml/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Ajonjolí Olivos del Sur 200ml","200 ml",7750262000142,14.90,https://www.metro.pe/ac-de-ajonjoli-botx200-olivos-del-sur/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Coco Orgánico Cuisine & Co 350ml","350 ml",2050044104569,29.90,https://www.metro.pe/aceite-de-coco-organico-cuisine-co-350ml-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,Oléico,"Aceite De Cartamo Oléico Botella 710 ml","710 ml",7501491062643,32.90,https://www.metro.pe/aceite-de-cartamo-oleico-botella-710-ml-904816/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Puro Cuisine & Co Botella 250ml","250 ml",7807910036593,17.00,https://www.metro.pe/aceite-de-oliva-puro-cuisine-co-botella-250ml-927804/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Puro Cuisine & Co Botella 500ml","500 ml",7807910036609,26.90,https://www.metro.pe/aceite-de-oliva-puro-cuisine-co-botella-500ml-927803/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Puro Cuisine & Co Botella 1L","1 L",2050044371817,46.90,https://www.metro.pe/aceite-de-oliva-puro-cuisine-co-botella-1l-927802/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite De Canola Borges Botella 2 Litros",,8410179011394,21.90,https://www.metro.pe/aceite-de-canola-borges-botella-2-litros-793725/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Canola Cuisine & Co 1L","1 L",7807910026655,10.90,https://www.metro.pe/aceite-de-canola-cuisine-co-1l-720717/p,2026-09-08
METRO,ABARROTES,ACEITES,,Primor,"Aceite Primor Botella 5 Litros",,7750243055680,54.90,https://www.metro.pe/aceite-primor-botella-5-litros-3203-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,Cocinero,"Aceite Vegetal Cocinero 900ml","900 ml",7750243034234,8.10,https://www.metro.pe/aceite-cocinero-botella-1-litro-11946/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite de Oliva Borges Extra Virgen Botella 500 ml","500 ml",8410179100036,29.90,https://www.metro.pe/aceite-de-oliva-borges-extra-virgen-botella-500-ml-366689/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Filippo Berio","Aceite de Oliva Filippo Berio Puro Botella 1 L","1 L",8002210501300,49.90,https://www.metro.pe/aceite-de-oliva-filippo-berio-puro-botella-1-l-336050/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Extra Virgen Carbonell Botella 500 ml","500 ml",8410010813729,32.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-carbonell-botella-500-ml-319183/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Extra Virgen 1L","1 L",7752414000352,62.90,https://www.metro.pe/aceite-de-oliva-el-olivar-extra-virgen-botella-1-l-38332/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite de Oliva La Española Extra Virgen Botella 250 ml","250 ml",8410660101481,16.90,https://www.metro.pe/aceite-de-oliva-la-espanola-extra-virgen-botella-250-ml-20877/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite de Oliva La Española Extra Virgen 500ml","500 ml",8410660101153,29.90,https://www.metro.pe/aceite-de-oliva-la-espanola-extra-virgen-500ml-19718/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Extra Virgen Carbonell Botella 250 ml","250 ml",8410010826699,19.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-carbonell-botella-250-ml-14998/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Ajonjolí Cuisine & Co 200ml","200 ml",2050044306772,12.90,https://www.metro.pe/aceite-de-ajonjol-cuisine-co-200ml-1013347/p,2026-09-08
METRO,ABARROTES,ACEITES,,Florida,"Aceite de Maíz Florida 900ml Aceite de Maiz Florida 900ml","900 ml",7751158012768,15.90,https://www.metro.pe/aceite-de-ma-z-florida-900ml-1043557/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite Carbonell Sol & Oliva 1L","1 L",,19.90,https://www.metro.pe/aceite-carbonell-sol-oliva-1l-1027723/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Girasol Spray Cuisine & Co 120g","120 g",7792052175494,13.90,https://www.metro.pe/aceite-de-girasol-spray-cuisine-co-120g-1027083/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Ajonjoli Olivos del Sur 500ml","500 ml",7750262001514,31.90,https://www.metro.pe/aceite-de-ajonjoli-olivos-del-sur-500ml-1006810/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Girasol Cuisine & Co 3L","3 L",2050044367384,28.90,https://www.metro.pe/aceite-de-girasol-cuisine-co-3l-971759/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Peruvian Health","Aceite de Coco Orgánico Peruvian Health Frasco 250 ml","250 ml",606110254083,24.90,https://www.metro.pe/aceite-de-coco-organico-peruvian-health-frasco-250-ml-767551/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite De Girasol Borges Botella 1 L","1 L",8410179202006,10.90,https://www.metro.pe/aceite-de-girasol-borges-botella-1-l-701281/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite Ajonjoli Olivos Del Sur 100 ml","100 ml",7750262001170,12.50,https://www.metro.pe/aceite-ajonjoli-olivos-del-sur-100-ml/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Carbonell Extra Virgen Spray 200 ml Aceite de Oliva Carbonell Extra Virgen Spray 200ml","200 ml",8410010264224,15.90,https://www.metro.pe/aceite-de-oliva-carbonell-extra-virgen-spray-200-ml-497349002/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Filippo Berio","Aceite de Oliva Filippo Berio Puro Botella 500 ml","500 ml",8002210501201,27.90,https://www.metro.pe/aceite-de-oliva-filippo-berio-puro-botella-500-ml-336052/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Alida Chiang","Aceite de Ajonjolí Alida Chiang Botella 60 ml Aceite de Ajonjolí Alida Chiang Botella 60ml","60 ml",7750186225133,10.50,https://www.metro.pe/aceite-de-ajonjoli-alida-chiang-botella-60-ml-3202/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite Carbonell Sol & Oliva 500ml","500 ml",8410010283324,12.90,https://www.metro.pe/aceite-carbonell-sol-oliva-500ml-1027722/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Coco Olivos del Sur 200ml","200 ml",7750262001491,21.90,https://www.metro.pe/aceite-de-coco-x-200-olivos-del-sur/p,2026-09-08
METRO,ABARROTES,ACEITES,,Nutriomega,"Aceite Sacha Inchi Nutriomega Extra Virgen Botella 250 ml Aceite Sacha Inchi Nutriomega Extra Virgen Botella 250ml","250 ml",7758177000011,25.80,https://www.metro.pe/aceite-sacha-inchi-nutriomega-extra-virgen-botella-250-ml-295706/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Oliva Olivos del Sur Extra Virgen Botella 500 ml","500 ml",7750262799657,48.90,https://www.metro.pe/aceite-de-oliva-olivos-del-sur-extra-virgen-botella-500-ml-47118/p,2026-09-08
METRO,ABARROTES,ACEITES,,Pam,"Aceite de Oliva Extra Virgen PAM Spray 141g","141 g",,31.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-pam-spray-141g-35407/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Puro Cuisine & Co Botella 500ml","500 ml",2050044306727,26.90,https://www.metro.pe/aceite-de-oliva-puro-cuisine-co-botella-500ml-1013345/p,2026-09-08
METRO,ABARROTES,ACEITES,,Gatti,"Aceite de Coco RBD Gatti 365g","365 g",7754842001017,28.90,https://www.metro.pe/aceite-de-coco-rbd-gatti-365g-1071261/p,2026-09-08
METRO,ABARROTES,ACEITES,,Gatti,"ACEITE DE COCO EXTRA VIRGEN GATTI 650G","650 G",7754842000188,61.90,https://www.metro.pe/aceite-de-coco-extra-virgen-gatti-650g/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","ACEITE OLIVA EXTRA VIRGEN 460G EL OLIVAR","460 G",7752414003902,29.60,https://www.metro.pe/aceite-oliva-extra-virgen-460g-el-olivar/p,2026-09-08
METRO,ABARROTES,ACEITES,,OLI21,"Aceite para Freír Oli21 500g","500 g",7757218000973,19.90,https://www.metro.pe/aceite-para-fre-r-oli21-500g-1070669/p,2026-09-08
METRO,ABARROTES,ACEITES,,Mazola,"Aceite en Spray Mazola Original 170g","170 g",761720002087,25.90,https://www.metro.pe/aceite-en-spray-mazola-original-170g-1070668/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Carbonell Cocina Caliente 460ml","460 ml",,28.90,https://www.metro.pe/aceite-de-oliva-carbonell-cocina-caliente-460ml-1057659/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Extra Virgen Carbonell Selección Especial 460ml","460 ml",8410010512028,26.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-carbonell-selecci-n-especial-460ml-1057658/p,2026-09-08
METRO,ABARROTES,ACEITES,,OLI21,"Aceite de Oliva Extra Virgen Oli21 500ml","500 ml",7757218000829,30.50,https://www.metro.pe/aceite-de-oliva-extra-virgen-oli21-500ml-1049345/p,2026-09-08
METRO,ABARROTES,ACEITES,,OLI21,"Aceite de Oliva Extra Virgen Oli21 250ml","250 ml",7757218000836,17.50,https://www.metro.pe/aceite-de-oliva-extra-virgen-oli21-250ml-1049344/p,2026-09-08
METRO,ABARROTES,ACEITES,,OLI21,"Aceite de Sacha Inchi Oli 250ml","250 ml",7757218000614,24.20,https://www.metro.pe/aceite-de-sacha-inchi-oli-250ml-1043598/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Canola Cuisine & Co 2L","2 L",2050044402047,21.50,https://www.metro.pe/aceite-de-canola-cuisine-co-2l-1040189/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite Girasol Huerto Alamein 900ml","900 ml",7752612001465,11.90,https://www.metro.pe/aceite-girasol-huerto-alamein-900ml-1022349/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Extra Virgen Botella 250ml","250 ml",7752414003773,26.50,https://www.metro.pe/aceite-de-oliva-el-olivar-extra-virgen-botella-250ml-1001413-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,OLI21,"Aceite de Oliva Oli21 Extra Virgen 500ml","500 ml",7757218000096,35.10,https://www.metro.pe/aceite-de-oliva-oli21-extra-virgen-500ml-1016131/p,2026-09-08
METRO,ABARROTES,ACEITES,,OLI21,"Aceite de Oliva Oli21 Extra Virgen 200ml","200 ml",7757218000379,21.00,https://www.metro.pe/aceite-de-oliva-oli21-extra-virgen-200ml-1016130/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Cuisine & Co","Aceite de Oliva Puro Cuisine & Co Botella 1L","1 L",2050044306703,46.90,https://www.metro.pe/aceite-de-oliva-puro-cuisine-co-botella-1l-1013344/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite Vegetal Olivado Huerto Alamein 900ml","900 ml",7752612001434,13.50,https://www.metro.pe/aceite-vegetal-olivado-huerto-alamein-900ml-1012266/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Finca Rotondo","Aceite de Oliva Finca Rotondo Extra Virgen 500ml","500 ml",7758645001465,44.90,https://www.metro.pe/aceite-de-oliva-finca-rotondo-extra-virgen-500ml-995287/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Mezcla de Aceite de Canola con Aceite de Oliva Borges 1L","1 L",8410179005881,21.90,https://www.metro.pe/mezcla-de-aceite-de-canola-con-aceite-de-oliva-borges-1l-1002128/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Mezcla de Aceite de Girasol con Aceite de Oliva Borges 1L","1 L",8410179003498,21.90,https://www.metro.pe/mezcla-de-aceite-de-girasol-con-aceite-de-oliva-borges-1l-1002127/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite de Canola Borges +Antiox 1L","1 L",8410179014821,14.90,https://www.metro.pe/aceite-de-canola-borges-antiox-1l-1002126/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Coco Olivos del Sur 350ml","350 ml",2050044229156,33.90,https://www.metro.pe/aceite-de-coco-x-350-olivos-del-sur/p,2026-09-08
METRO,ABARROTES,ACEITES,,Arcor,"Aceite de Maíz Arcor 900ml","900 ml",7790580160807,20.90,https://www.metro.pe/aceite-de-maiz-arcor-900ml-792553/p,2026-09-08
METRO,ABARROTES,ACEITES,,Oléico,"Aceite De Cartamo Oléico Spray 170 g","170 g",7501491000942,23.90,https://www.metro.pe/aceite-de-cartamo-oleico-spray-170-g-904817/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Oliva Virgen Botella 500 ml","500 ml",7750262236633,45.50,https://www.metro.pe/aceite-de-oliva-virgen-botella-500-ml-35830/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Oliva Virgen Botella 200 ml","200 ml",7750262281701,22.50,https://www.metro.pe/aceite-de-oliva-virgen-botella-200-ml-16326/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Oliva Puro Botella 500 ml","500 ml",7750262554843,45.90,https://www.metro.pe/aceite-de-oliva-puro-botella-500-ml-244412/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite De Oliva En Spray La Española Frasco 200 ml Aceite de Oliva En Spray La Española 200ml","200 ml",8410660034543,19.90,https://www.metro.pe/ac-oliva-spray-la-espanola-200-ml/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite De Oliva En Spray La Española Frasco 200 ml","200 ml",2050043713007,,https://www.metro.pe/ac-oliva-spray-la-espanola-200-ml/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite Sacha Inchi Extra Virgen Huerto Alamein Botella 250 ml","250 ml",,51.50,https://www.metro.pe/aceite-sacha-inchi-extra-virgen-huerto-alamein-botella-250-ml-714688/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva Sabor Suave Botella 200 ml","200 ml",7752414001038,16.90,https://www.metro.pe/aceite-de-oliva-sabor-suave-el-olivar-botella-200-ml-44068/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Mi Tierra","Aceite de Coco Virgen Mi Tierra Frasco 350 gr","350 gr",7803500020492,37.90,https://www.metro.pe/aceite-de-coco-mi-tierra-contenido-350-g-709998/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite de Oliva Huerto Extra Virgen Alamein Premium 500ml","500 ml",,38.50,https://www.metro.pe/aceite-de-oliva-huerto-extra-virgen-alamein-premium-500ml-714690-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,Costeño,"Aceite De Arroz Costeño Botella 900 ml","900 ml",7755139002274,21.70,https://www.metro.pe/aceite-de-arroz-costeno-900ml/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite de Oliva Extra Virgen Huerto Alamein 2L","2 L",7752612000338,126.50,https://www.metro.pe/aceite-de-oliva-extra-virgen-huerto-alamein-2l-463032/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite de Oliva Extra Virgen Huerto Alamein 1L","1 L",7752612605588,66.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-huerto-alamein-1l-174593/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite de Oliva Extra Virgen Huerto Alamein 275ml","275 ml",7752612000970,24.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-huerto-alamein-275ml-463031/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite de Oliva Puro Huerto Alamein 1L","1 L",7752612468879,58.50,https://www.metro.pe/aceite-de-oliva-puro-huerto-alamein-1l-174597/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite De Oliva Puro El Olivar Botella 200 ml","200 ml",7752414001021,17.50,https://www.metro.pe/aceite-de-oliva-puro-el-olivar-botella-200-ml-46610/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Huerto Alamein","Aceite de Oliva Extra Virgen Huerto Alamein 500ml","500 ml",7752612211000,37.90,https://www.metro.pe/aceite-de-oliva-extra-virgen-huerto-alamein-500ml-174591/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Oliva Extra Virgen Olivos del Sur 200ml","200 ml",7750262281718,23.50,https://www.metro.pe/aceite-de-oliva-extra-virgen-olivos-del-sur-200ml-33273/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite Oliva Extra Virgen Borges Botella 1 Litro",,8410179101118,54.90,https://www.metro.pe/aceite-oliva-extra-virgen-borges-botella-1-litro-701283-2/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite de Oliva La Española Puro Botella 250 ml","250 ml",8410660101252,15.90,https://www.metro.pe/aceite-de-oliva-la-espanola-puro-botella-250-ml-20876/p,2026-09-08
METRO,ABARROTES,ACEITES,,Gatti,"Aceite de Coco Gatti Extra Virgen 218ml","218 ml",7754842000157,28.50,https://www.metro.pe/aceite-de-coco-gatti-extra-virgen-218ml-459904/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Filippo Berio","Aceite de Oliva Filippo Berio Extra Virgen Botella Spray 200 ml","200 ml",8002210123090,17.90,https://www.metro.pe/aceite-de-oliva-filippo-berio-extra-virgen-botella-spray-200-ml-365885/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Filippo Berio","Aceite de Oliva Filippo Berio Extra Virgen 250ml","250 ml",8002210500105,19.90,https://www.metro.pe/aceite-de-oliva-filippo-berio-extra-virgen-botella-250-ml-336047/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Extra Virgen Intenso 500ml","500 ml",7752414000963,42.90,https://www.metro.pe/aceite-de-oliva-el-olivar-extra-virgen-intenso-botella-500-ml-227808/p,2026-09-08
METRO,ABARROTES,ACEITES,,Borges,"Aceite de Oliva Borges Extra Virgen Botella 250 ml","250 ml",8410179100050,17.90,https://www.metro.pe/aceite-de-oliva-borges-extra-virgen-botella-250-ml-137772/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite de Oliva La Española Puro Botella 500 ml","500 ml",8410660101115,27.90,https://www.metro.pe/aceite-de-oliva-la-espanola-puro-botella-500-ml-115184/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Puro Botella 1 L","1 L",7752414000369,65.00,https://www.metro.pe/aceite-de-oliva-el-olivar-puro-botella-1-l-75911/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Puro Botella 500 ml Aceite de Oliva El Olivar Puro Botella 500ml","500 ml",7752414000321,34.90,https://www.metro.pe/aceite-de-oliva-el-olivar-puro-botella-500-ml-46605/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Suave Botella 500 ml","500 ml",7752414000680,35.90,https://www.metro.pe/aceite-de-oliva-el-olivar-suave-botella-500-ml-44067/p,2026-09-08
METRO,ABARROTES,ACEITES,,"Olivos del Sur","Aceite de Oliva Olivos del Sur Extra Virgen Botella 1 L","1 L",7750262288502,78.00,https://www.metro.pe/aceite-de-oliva-olivos-del-sur-extra-virgen-botella-1-l-44064/p,2026-09-08
METRO,ABARROTES,ACEITES,,Carbonell,"Aceite de Oliva Clásico Carbonell Botella 1 Lt Aceite de Oliva Clásico Carbonell Botella 1L","1 Lt",8410010733126,54.90,https://www.metro.pe/aceite-de-oliva-clasico-carbonell-botella-1-lt-39845/p,2026-09-08
METRO,ABARROTES,ACEITES,,"La Española","Aceite de Oliva La Española Puro Botella 1 L","1 L",8410660101016,47.90,https://www.metro.pe/aceite-de-oliva-la-espanola-puro-botella-1-l-36454/p,2026-09-08
METRO,ABARROTES,ACEITES,,"El Olivar","Aceite de Oliva El Olivar Virgen Botella 200 ml","200 ml",7752414001014,17.50,https://www.metro.pe/aceite-de-oliva-el-olivar-virgen-botella-200-ml-18703/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Metro,"Trozos de Atún en Aceite Vegetal Metro 140g","140 g",7807910045397,3.80,https://www.metro.pe/trozos-de-atun-en-aceite-vegetal-metro-140g-756794/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Florida,"Filete de Atún en Aceite Vegetal Florida 140g","140 g",7751158011969,5.80,https://www.metro.pe/filete-de-at-n-en-aceite-vegetal-florida-140g-960487/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Metro,"Filete de Atún en Agua y Sal Metro 140g","140 g",2050043570846,4.20,https://www.metro.pe/filete-de-atun-en-agua-y-sal-metro-140g-756790/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Florida,"Filete de Atún en Agua Florida 140g","140 g",7751158010337,5.80,https://www.metro.pe/filete-de-at-n-en-agua-florida-140g-773433/p,2026-09-08
